t_rel_s,ts_ns,values
43.700,1779427919532148017,"[0.07744597643613815, -0.8385065793991089, 20.000003814697266, -0.0]"
43.720,1779427919552076479,"[-0.0, -0.0, 20.000003814697266, -0.0]"
43.740,1779427919572030317,"[0.0, -0.0, 20.000003814697266, -0.0]"
43.760,1779427919592172568,"[0.0, -0.0, 20.000001907348633, -0.0]"
43.780,1779427919612141280,"[0.0, -0.0, 20.000001907348633, -0.0]"
43.800,1779427919632080534,"[0.0, -0.0, 20.000001907348633, -0.0]"
43.820,1779427919652071996,"[0.0, -0.0, 20.000001907348633, -0.0]"
43.840,1779427919672104291,"[0.0, -0.0, 20.000001907348633, -0.0]"
43.860,1779427919692185876,"[-0.0037947753444314003, -1.9951120615005493, 20.0, -0.0]"
43.880,1779427919712047256,"[0.0004270444915164262, -1.8449348211288452, 20.0, -0.0]"
43.900,1779427919732270299,"[0.0020133305806666613, -1.6694189310073853, 20.0, -0.0]"
43.920,1779427919752388925,"[-0.14741985499858856, -1.3657722473144531, 20.0, -0.0]"
43.940,1779427919772205098,"[-0.16115812957286835, -1.2898585796356201, 20.0, -0.0]"
43.960,1779427919792141435,"[-0.17310753464698792, -1.231095790863037, 20.0, -0.0]"
43.980,1779427919812242562,"[-0.15780019760131836, -1.1222339868545532, 20.0, -0.0]"
44.000,1779427919832444021,"[-0.24468748271465302, -1.0464117527008057, 20.0, -0.0]"
44.020,1779427919851986322,"[-0.26366397738456726, -1.0201128721237183, 20.0, -0.0]"
44.040,1779427919872318738,"[-0.2468261867761612, -0.9549676179885864, 20.0, -0.0]"
44.060,1779427919892183035,"[-0.482098788022995, -0.920076847076416, 20.0, -0.0]"
44.080,1779427919912143288,"[-0.5375106930732727, -0.910225510597229, 20.0, -0.0]"
44.100,1779427919932133292,"[-0.5514343976974487, -0.8831900954246521, 20.0, -0.0]"
44.120,1779427919952136420,"[-0.2712688744068146, -0.6593394875526428, 20.0, -0.0]"
44.140,1779427919972134882,"[-0.2711997926235199, -0.6517465710639954, 20.0, -0.0]"
44.160,1779427919992292592,"[-0.2715469002723694, -0.6452324986457825, 20.0, -0.0]"
44.180,1779427920012062681,"[-0.2714962065219879, -0.6451120376586914, 20.0, -0.0]"
44.200,1779427920032253349,"[-0.27145567536354065, -0.6450157165527344, 20.0, -0.0]"
44.220,1779427920052227602,"[-0.24969381093978882, -0.4000988006591797, 20.0, -0.0]"
44.240,1779427920072267772,"[-0.2647774815559387, -0.41100502014160156, 20.0, -0.0]"
44.260,1779427920092332441,"[-0.2800458073616028, -0.4347054958343506, 20.0, -0.0]"
44.280,1779427920112118572,"[-0.0, -0.0, 20.0, -0.0]"
44.300,1779427920132102450,"[-0.0, -0.0, 20.0, -0.0]"
44.320,1779427920152159245,"[0.0, -0.0, 20.0, -0.0]"
44.340,1779427920172234705,"[0.0, -0.0, 20.0, -0.0]"
44.360,1779427920192227626,"[0.0, -0.0, 20.0, -0.0]"
44.380,1779427920212203921,"[0.0, -0.0, 20.0, -0.0]"
44.400,1779427920232042843,"[0.0, -0.0, 20.0, -0.0]"
44.420,1779427920252242260,"[0.0, -0.0, 20.0, -0.0]"
44.440,1779427920272326471,"[0.0, -0.0, 20.0, -0.0]"
44.460,1779427920292061269,"[-0.7362772226333618, -1.4298228025436401, 20.0, -0.0]"
44.480,1779427920312190104,"[-0.7955919504165649, -1.3043140172958374, 20.0, -0.0]"
44.500,1779427920332166691,"[-0.772054135799408, -1.1768364906311035, 20.0, -0.0]"
44.521,1779427920352871269,"[-0.6814430952072144, -1.038718819618225, 20.0, -0.0]"
44.540,1779427920372178489,"[-0.5846207141876221, -1.5047706365585327, 20.0, -0.0]"
44.560,1779427920392209326,"[-0.589697003364563, -1.4807722568511963, 20.0, -0.0]"
44.580,1779427920412360619,"[-0.5286470651626587, -1.327471375465393, 20.0, -0.0]"
44.600,1779427920432157541,"[-0.5705516338348389, -1.1571707725524902, 20.0, -0.0]"
44.620,1779427920452124503,"[-0.5872265100479126, -1.1472160816192627, 20.0, -0.0]"
44.640,1779427920472232047,"[-0.5742902755737305, -1.1022834777832031, 20.0, -0.0]"
44.660,1779427920492228175,"[-0.5344217419624329, -1.025760531425476, 20.0, -0.0]"
44.680,1779427920512149930,"[-0.22037965059280396, -0.5463893413543701, 20.0, -0.0]"
44.700,1779427920532143433,"[-0.22158688306808472, -0.5541328191757202, 20.0, -0.0]"
44.720,1779427920552344892,"[-0.0, -0.0, 20.0, -0.0]"
44.740,1779427920572168356,"[-0.0, -0.0, 20.0, -0.0]"
44.760,1779427920592405981,"[-0.0, -0.0, 20.0, -0.0]"
44.780,1779427920612164988,"[0.055113840848207474, -0.6953736543655396, 20.0, -0.0]"
44.800,1779427920632128741,"[0.12358959764242172, -0.6536915898323059, 20.0, -0.0]"
44.820,1779427920652211202,"[0.18958956003189087, -0.6316843032836914, 20.0, -0.0]"
44.840,1779427920672265205,"[0.18060921132564545, -0.601763129234314, 20.0, -0.0]"
44.860,1779427920692119460,"[0.16411712765693665, -0.8139918446540833, 20.0, -0.0]"
44.880,1779427920712232253,"[0.20039665699005127, -0.8116640448570251, 20.0, -0.0]"
44.900,1779427920732355547,"[0.2119578868150711, -0.7882099151611328, 20.0, -0.0]"
44.920,1779427920752743670,"[0.2003830373287201, -0.7451664805412292, 20.0, -0.0]"
44.940,1779427920772279555,"[-0.10165788233280182, -1.3908600807189941, 20.0, -0.0]"
44.960,1779427920792017561,"[-0.1103174164891243, -1.3392351865768433, 16.99505043029785, -0.0]"
44.980,1779427920811962065,"[-0.03650181367993355, -0.14842252433300018, 20.398590087890625, -0.0]"
45.000,1779427920832350189,"[-0.0, -0.0, 20.318870544433594, -0.0]"
45.020,1779427920852308984,"[-0.0, -0.0, 17.25660514831543, -0.0]"
45.040,1779427920872275946,"[-0.0, -0.0, 17.605283737182617, -0.0]"
45.060,1779427920891991495,"[-0.0, -0.0, 20.898954391479492, -0.0]"
45.080,1779427920912140454,"[-0.0, -0.0, 17.724218368530273, -0.0]"
45.100,1779427920932183541,"[-0.0, -0.0, 17.979373931884766, -0.0]"
45.120,1779427920952318209,"[-0.0, -0.0, 18.183500289916992, -0.0]"
45.140,1779427920972035507,"[-0.0, -0.0, 18.346799850463867, -0.0]"
45.160,1779427920992171634,"[-0.0, -0.0, 18.477439880371094, -0.0]"
45.180,1779427921012382135,"[-0.0, -0.0, 18.581951141357422, -0.0]"
45.200,1779427921032150474,"[-0.0, -0.0, 18.66556167602539, -0.0]"
45.220,1779427921052121520,"[-0.0, -0.0, 18.73244857788086, -0.0]"
45.240,1779427921072441394,"[-0.0, -0.0, 18.785959243774414, -0.0]"
45.260,1779427921092259025,"[0.0, -0.0, 18.828767776489258, 2.1948771476745605]"
45.280,1779427921112102613,"[0.0, -0.0, 18.863014221191406, 2.2280023097991943]"
45.300,1779427921132163866,"[0.0, -0.0, 18.890411376953125, 2.1122379302978516]"
45.320,1779427921152272868,"[0.0, -0.0, 18.912328720092773, 2.1890358924865723]"
45.340,1779427921172298746,"[1.636479139328003, -0.6011459231376648, 18.92986297607422, 2.238842725753784]"
45.360,1779427921192148751,"[1.5454992055892944, -0.5193423628807068, 18.943889617919922, 2.158353090286255]"
45.380,1779427921212030256,"[0.0, -0.0, 15.957755088806152, 0.9994475841522217]"
45.400,1779427921232242798,"[0.0, -0.0, 16.36620330810547, 0.9682954549789429]"
45.420,1779427921252036512,"[0.0, -0.0, 16.692962646484375, 0.9435626864433289]"
45.440,1779427921272073473,"[0.0, -0.0, 16.954370498657227, 0.9203858971595764]"
45.460,1779427921292253641,"[-0.0, 0.0, 17.163496017456055, 1.0130075216293335]"
45.480,1779427921312367601,"[-0.0, 0.0, 17.33079719543457, 1.0059027671813965]"
45.500,1779427921332221398,"[-0.0, 0.0, 17.464637756347656, 0.9905254244804382]"
45.520,1779427921352350817,"[-2.3569395542144775, 0.6143836379051208, 14.573217391967773, 1.3053244352340698]"
45.540,1779427921372238155,"[-2.444876194000244, 0.6522166728973389, 15.058573722839355, 1.3232733011245728]"
45.560,1779427921392280324,"[-2.3366072177886963, 0.629193902015686, 15.446859359741211, 1.3037269115447998]"
45.580,1779427921412186329,"[-2.326497793197632, 0.9997164607048035, 15.757487297058105, 2.5782151222229004]"
45.600,1779427921432034000,"[-2.400402784347534, 1.0788490772247314, 16.00598907470703, 2.7062931060791016]"
45.620,1779427921452241293,"[-2.4791083335876465, 1.1549946069717407, 16.204792022705078, 2.832050323486328]"
45.640,1779427921472204755,"[-2.211998224258423, 1.0305503606796265, 16.363834381103516, 2.6067934036254883]"
45.660,1779427921492011011,"[-0.26571881771087646, 0.20966336131095886, 13.485325813293457, 2.852565050125122]"
45.680,1779427921512107179,"[-0.2649238705635071, 0.23845736682415009, 13.988260269165039, 2.9491961002349854]"
45.700,1779427921532255848,"[-0.2892777621746063, 0.27848201990127563, 14.390608787536621, 2.8975298404693604]"
45.720,1779427921552117228,"[-0.0, 0.0, 11.699798583984375, 1.8456940650939941]"
45.740,1779427921572048898,"[-0.0, 0.0, 9.35921859741211, 1.8637415170669556]"
45.760,1779427921592197567,"[-0.0, 0.0, 10.287374496459961, 1.8810702562332153]"
45.780,1779427921612273319,"[-0.0, 0.0, 11.029899597167969, 1.8524161577224731]"
45.800,1779427921632133241,"[-0.0, 0.0, 11.623919486999512, 1.8294928073883057]"
45.820,1779427921652115661,"[-0.0, 0.0, 9.100672721862793, 1.51382315158844]"
45.840,1779427921672106248,"[-0.0, 0.0, 9.880537986755371, 1.5387862920761108]"
45.860,1779427921692229833,"[-0.0, 0.0, 10.504430770874023, 1.7227474451065063]"
45.880,1779427921712047172,"[-0.0, 0.0, 7.9957475662231445, 1.7364835739135742]"
45.900,1779427921732061967,"[-0.0, 0.0, 8.796598434448242, 1.7387615442276]"
45.920,1779427921752146761,"[32.99998474121094, 0.0323527455329895, 9.437278747558594, 2.106762647628784]"
45.940,1779427921772111098,"[32.9999885559082, 0.02679293416440487, 9.949822425842285, 2.1417300701141357]"
45.960,1779427921792141059,"[32.99999237060547, 0.024072961881756783, 7.358945846557617, 2.1293725967407227]"
45.980,1779427921812093729,"[33.0, 0.008705264888703823, 8.087156295776367, 1.0608352422714233]"
46.000,1779427921832174440,"[33.0, 0.0016236169030889869, 8.66972541809082, 1.0037217140197754]"
46.020,1779427921852086278,"[33.0, -0.005355252418667078, 9.135780334472656, 0.9500567317008972]"
46.040,1779427921872097281,"[33.0, -0.005355252418667078, 6.505168437957764, 1.0467076301574707]"
46.060,1779427921892102451,"[32.99999237060547, -0.022491471841931343, 7.204134941101074, 0.9162551760673523]"
46.080,1779427921911964414,"[32.99998474121094, -0.030066045001149178, 7.763308048248291, 0.8719322085380554]"
46.100,1779427921932132624,"[32.99998092651367, -0.0338752418756485, 8.210646629333496, 0.8943325281143188]"
46.120,1779427921952375208,"[32.99998092651367, -0.0338752418756485, 8.568516731262207, 0.9748842120170593]"
46.140,1779427921972205380,"[33.0, -0.010335477069020271, 8.854813575744629, 0.5529952645301819]"
46.160,1779427921992100593,"[33.0, -0.011114329099655151, 9.083850860595703, 0.5103139877319336]"
46.180,1779427922012066388,"[33.0, -0.011114329099655151, 9.267080307006836, 0.6246184706687927]"
46.200,1779427922032128724,"[32.99999237060547, -0.021014630794525146, 9.413664817810059, 0.605059027671814]"
46.220,1779427922052013437,"[32.99999237060547, -0.023264743387699127, 9.53093147277832, 0.5704742670059204]"
46.240,1779427922072108147,"[32.99999237060547, -0.023264743387699127, 9.62474536895752, 0.657187819480896]"
46.260,1779427922092049735,"[33.0, -0.009600222110748291, 6.696165084838867, 2.0979161262512207]"
46.280,1779427922112086113,"[33.0, -0.008431532420217991, 7.1569318771362305, 2.1503779888153076]"
46.300,1779427922132097408,"[33.0, -0.00784293469041586, 7.525545597076416, 2.114645481109619]"
46.320,1779427922152084786,"[32.999996185302734, 0.017134804278612137, 7.820436477661133, 2.0776546001434326]"
46.340,1779427922172077998,"[32.99999237060547, 0.02287568710744381, 5.051634311676025, 2.121441602706909]"
46.360,1779427922192150542,"[32.9999885559082, 0.025740791112184525, 5.641307353973389, 2.093566417694092]"
46.380,1779427922212090088,"[32.99999237060547, -0.023732775822281837, 6.113046169281006, 1.0229195356369019]"
46.400,1779427922231972176,"[32.99998474121094, -0.02993459440767765, 3.4835216999053955, 0.9814732670783997]"
46.420,1779427922252094302,"[32.99998092651367, -0.03602476045489311, 4.186817169189453, 0.9441931247711182]"
46.440,1779427922272024807,"[32.99998092651367, -0.03602476045489311, 4.749454021453857, 1.0061930418014526]"
46.460,1779427922292434513,"[32.99989318847656, -0.08416527509689331, 5.199563026428223, 1.0956265926361084]"
46.480,1779427922312021438,"[32.99985885620117, -0.09673182666301727, 2.5533812046051025, 1.0731382369995117]"
46.500,1779427922332172731,"[32.999839782714844, -0.1031176969408989, 3.2427051067352295, 1.0794904232025146]"
46.520,1779427922352349691,"[32.99972915649414, -0.13336284458637238, 3.794163942337036, 1.4106422662734985]"
46.540,1779427922372227404,"[32.999664306640625, -0.14853833615779877, 4.235331058502197, 1.4152989387512207]"
46.560,1779427922392166075,"[32.9996337890625, -0.15586525201797485, 1.579144835472107, 1.4104704856872559]"
46.580,1779427922412274202,"[32.99949264526367, -0.18265603482723236, 2.2633159160614014, 1.6688506603240967]"
46.600,1779427922432101749,"[32.9994010925293, -0.19868548214435577, 2.810652732849121, 1.6938058137893677]"
46.620,1779427922451976545,"[32.99930191040039, -0.21465308964252472, 3.2485222816467285, 1.718102216720581]"
46.640,1779427922472228462,"[32.99930191040039, -0.21465308964252472, 0.606277585029602, 1.671653151512146]"
46.660,1779427922492157800,"[32.99930191040039, -0.21465308964252472, 1.2850221395492554, 1.6344938278198242]"
46.680,1779427922512083929,"[32.99917984008789, -0.23261816799640656, 1.8280177116394043, 1.4097856283187866]"
46.700,1779427922532154140,"[32.99913787841797, -0.23836272954940796, 2.2624142169952393, 1.4165698289871216]"
46.720,1779427922552249434,"[32.9992790222168, -0.2180028259754181, 2.609931230545044, 1.0819934606552124]"
46.740,1779427922572133855,"[32.99925231933594, -0.2222207635641098, 2.8879449367523193, 1.067433476448059]"
46.760,1779427922592136400,"[32.999237060546875, -0.2243393212556839, 3.110356092453003, 1.081978678703308]"
46.780,1779427922612093737,"[32.9992561340332, -0.221421018242836, 0.28503406047821045, 0.7519983053207397]"
46.800,1779427922632131573,"[32.99924087524414, -0.22373180091381073, 0.8280272483825684, 0.7120800614356995]"
46.820,1779427922652159785,"[32.99922561645508, -0.22603297233581543, 1.2624218463897705, 0.6729795336723328]"
46.840,1779427922672276370,"[32.99922561645508, -0.22603297233581543, 1.6099374294281006, 0.7537403702735901]"
46.860,1779427922692161375,"[32.99868392944336, -0.2946817874908447, 1.8879499435424805, -2.4135818481445312]"
46.880,1779427922712136795,"[32.99855422973633, -0.30872127413749695, 2.1103599071502686, -1.9308655261993408]"
46.900,1779427922732144590,"[32.99855422973633, -0.30872127413749695, 2.288287878036499, -1.5446923971176147]"
46.920,1779427922752597171,"[32.99767303466797, -0.39192235469818115, -0.5755214691162109, 0.6853038668632507]"
46.940,1779427922772115264,"[32.99736404418945, -0.4172278046607971, -0.06041719391942024, 0.6043391823768616]"
46.960,1779427922792250224,"[32.9972038269043, -0.429657906293869, 0.35166624188423157, 0.5714232325553894]"
46.980,1779427922812323934,"[32.9972038269043, -0.429657906293869, 0.6813330054283142, 0.577821671962738]"
47.000,1779427922832107732,"[32.995609283447266, -0.538200318813324, 0.9450663924217224, 0.5967066287994385]"
47.020,1779427922852114652,"[32.995059967041016, -0.5709123015403748, 1.156053066253662, 0.5600196719169617]"
47.040,1779427922872097947,"[32.995059967041016, -0.5709123015403748, 1.3248424530029297, 0.5670183897018433]"
47.060,1779427922892076867,"[32.9944953918457, -0.6026487946510315, -1.5427039861679077, 0.569599449634552]"
47.080,1779427922912037996,"[32.993988037109375, -0.6299481987953186, -1.034163236618042, 0.5484246015548706]"
47.100,1779427922932230705,"[32.99372100830078, -0.6436824798583984, -0.6273306012153625, 0.5428080558776855]"
47.120,1779427922952384332,"[32.99372100830078, -0.6436824798583984, -0.3018644452095032, 0.5504414439201355]"
47.140,1779427922972009465,"[32.99226760864258, -0.7143687605857849, -0.041491568088531494, 0.7240243554115295]"
47.160,1779427922992058967,"[32.99195861816406, -0.7285109162330627, 0.16680674254894257, 0.7126033902168274]"
47.180,1779427923011991222,"[32.992164611816406, -0.7190474271774292, 0.33344539999961853, 0.6892650723457336]"
47.200,1779427923032036349,"[32.99177169799805, -0.7369208335876465, 0.46675631403923035, 0.6852776408195496]"
47.220,1779427923052080894,"[32.99136734008789, -0.7547047138214111, -2.4219472408294678, 0.6824629306793213]"
47.240,1779427923072146730,"[32.99136734008789, -0.7547047138214111, -1.9375576972961426, 0.6739934086799622]"
47.260,1779427923092141400,"[32.99185562133789, -0.7330976128578186, -1.5500462055206299, 0.8414193987846375]"
47.280,1779427923112055571,"[32.99168395996094, -0.7408611178398132, -1.240036964416504, 0.8475873470306396]"
47.300,1779427923132151448,"[32.99159240722656, -0.7448374629020691, -0.9920295476913452, 0.8377746939659119]"
47.320,1779427923152353490,"[32.99258041381836, -0.699665904045105, -0.7936236262321472, 2.075049877166748]"
47.340,1779427923172150121,"[32.99264907836914, -0.6965305805206299, -0.6348989009857178, 2.1666173934936523]"
47.360,1779427923192166083,"[32.992679595947266, -0.6950083374977112, -0.5079191327095032, 2.1139981746673584]"
47.380,1779427923212306584,"[32.992305755615234, -0.712597668170929, -0.4063352942466736, 2.072932004928589]"
47.400,1779427923231936967,"[32.992271423339844, -0.7141745686531067, -3.3389086723327637, 2.1229963302612305]"
47.420,1779427923252034594,"[32.99223709106445, -0.7158212661743164, 0.12605594098567963, 2.1827921867370605]"
47.440,1779427923272481342,"[32.99223709106445, -0.7158212661743164, -2.8663723468780518, 2.0368776321411133]"
47.460,1779427923292185516,"[32.99079513549805, -0.7793619632720947, -2.493098020553589, 2.1702001094818115]"
47.480,1779427923312127686,"[32.990501403808594, -0.7916783094406128, -2.1944782733917236, 2.220871686935425]"
47.500,1779427923332193981,"[32.990501403808594, -0.7916783094406128, -1.9555827379226685, 2.0956976413726807]"
47.520,1779427923352116818,"[32.988563537597656, -0.868681013584137, -1.7644661664962769, 1.9203439950942993]"
47.540,1779427923372033323,"[32.98796081542969, -0.8913542628288269, -1.6115729808807373, 1.9471086263656616]"
47.560,1779427923392284948,"[32.98765182495117, -0.9026414155960083, -1.4892582893371582, 1.9259204864501953]"
47.580,1779427923412068162,"[32.985904693603516, -0.9643840193748474, -1.3914066553115845, 1.7923369407653809]"
47.600,1779427923432100748,"[32.98503112792969, -0.9938192963600159, -1.3131253719329834, 1.807757019996643]"
47.620,1779427923452129835,"[32.98416519165039, -1.0221837759017944, -1.2505003213882446, 1.8214349746704102]"
47.640,1779427923472299211,"[32.98416519165039, -1.0221837759017944, -4.197583198547363, 1.78319251537323]"
47.660,1779427923492184216,"[32.98416519165039, -1.0221837759017944, -3.758066415786743, 1.7525986433029175]"
47.680,1779427923512027804,"[32.97926330566406, -1.1696511507034302, -3.4064531326293945, 1.7173410654067993]"
47.700,1779427923532185222,"[32.978580474853516, -1.1888216733932495, -3.1251626014709473, 1.7130706310272217]"
47.720,1779427923552106685,"[32.978248596191406, -1.197921872138977, -2.900130033493042, 1.748669981956482]"
47.740,1779427923572166104,"[32.9771614074707, -1.227566123008728, -2.7201039791107178, 1.758654236793518]"
