t_rel_s,ts_ns,value
74.648,1779427950480512634,128
74.654,1779427950485766652,128
74.658,1779427950490446094,128
74.663,1779427950495464157,128
74.668,1779427950500394138,128
74.673,1779427950505393827,128
74.678,1779427950510484806,128
74.683,1779427950515314163,128
74.688,1779427950520311518,128
74.693,1779427950525571661,128
74.698,1779427950530399268,128
74.703,1779427950535599037,128
74.708,1779427950540543018,128
74.713,1779427950545517040,128
74.718,1779427950550344647,128
74.723,1779427950555597207,128
74.728,1779427950560295900,128
74.733,1779427950565439086,128
74.738,1779427950570320943,128
74.743,1779427950575357672,128
74.748,1779427950580222320,128
74.753,1779427950585387965,128
74.758,1779427950590390278,128
74.763,1779427950595632047,128
74.768,1779427950600356989,128
74.773,1779427950605440968,128
74.778,1779427950610434239,128
74.783,1779427950615524635,128
74.788,1779427950620370034,128
74.793,1779427950625441471,128
74.799,1779427950630780072,138
74.803,1779427950635563930,138
74.808,1779427950640182123,138
74.813,1779427950645186186,138
74.818,1779427950650233415,138
74.823,1779427950655385935,138
74.828,1779427950660308333,138
74.833,1779427950665525310,138
74.838,1779427950670368959,138
74.843,1779427950675442438,138
74.848,1779427950680389043,139
74.854,1779427950685841101,139
74.858,1779427950690363629,139
74.863,1779427950695370317,139
74.868,1779427950700323631,139
74.873,1779427950705299403,139
74.878,1779427950710156176,139
74.883,1779427950715153240,139
74.888,1779427950720149136,139
74.893,1779427950725112658,139
74.898,1779427950730231637,139
74.903,1779427950735211784,139
74.908,1779427950740235388,139
74.913,1779427950745580698,139
74.918,1779427950750272390,140
74.923,1779427950755375035,140
74.928,1779427950760482639,140
74.933,1779427950765220997,140
74.938,1779427950770287476,140
74.943,1779427950775099333,140
74.948,1779427950779998398,141
74.953,1779427950785097835,141
74.958,1779427950789961608,141
74.963,1779427950795168836,141
74.968,1779427950800243773,141
74.973,1779427950805073714,141
74.978,1779427950810119110,141
74.983,1779427950815103923,141
74.988,1779427950820090195,141
74.993,1779427950825263423,141
74.998,1779427950830105613,142
75.003,1779427950835301299,142
75.008,1779427950840055699,142
75.013,1779427950845125678,142
75.018,1779427950849920327,142
75.023,1779427950855041639,142
75.028,1779427950860085077,142
75.033,1779427950865043932,142
75.038,1779427950870074829,142
75.043,1779427950875360055,142
75.048,1779427950880253870,142
75.053,1779427950885585179,142
75.058,1779427950890238372,142
75.063,1779427950895255268,142
75.068,1779427950899970002,142
75.073,1779427950905208562,142
75.078,1779427950909921254,142
75.083,1779427950914921234,142
75.088,1779427950919897589,142
75.093,1779427950925199149,142
75.098,1779427950930056506,142
75.103,1779427950935146318,142
75.108,1779427950939990550,142
75.113,1779427950945295026,142
75.118,1779427950950079175,142
75.123,1779427950955230820,142
75.128,1779427950960174801,142
75.133,1779427950965210364,142
75.138,1779427950970266926,142
75.143,1779427950974966493,142
75.148,1779427950979915432,142
75.153,1779427950985001161,142
75.158,1779427950990041391,142
75.163,1779427950994926164,142
75.168,1779427950999952102,142
75.173,1779427951004979790,142
75.178,1779427951009875354,142
75.183,1779427951015033124,142
75.188,1779427951020126436,142
75.193,1779427951025029001,142
75.198,1779427951030124063,142
75.203,1779427951034991045,142
75.208,1779427951039956025,142
75.213,1779427951044881048,142
75.218,1779427951049975526,142
75.223,1779427951054897632,142
75.228,1779427951059873404,142
75.233,1779427951064992383,142
75.238,1779427951069927614,142
75.243,1779427951074839803,142
75.248,1779427951079907157,142
75.253,1779427951085057635,142
75.258,1779427951089880868,142
75.263,1779427951095106595,142
75.268,1779427951099909702,142
75.273,1779427951104818100,142
75.278,1779427951109866496,142
75.282,1779427951114722686,142
75.287,1779427951119691167,142
75.293,1779427951124973185,142
75.298,1779427951130026831,142
75.303,1779427951134822355,142
75.308,1779427951139982750,142
75.313,1779427951145001396,142
75.318,1779427951149994085,142
75.323,1779427951154905982,142
75.328,1779427951159891671,142
75.333,1779427951164798610,142
75.338,1779427951169798007,142
75.342,1779427951174718363,142
75.347,1779427951179758009,142
75.352,1779427951184715698,142
75.358,1779427951189944633,142
75.363,1779427951194827948,142
75.367,1779427951199762012,142
75.373,1779427951204931157,142
75.378,1779427951209976928,142
75.382,1779427951214725203,142
75.388,1779427951219945680,142
75.393,1779427951224784370,142
75.398,1779427951229932224,142
75.402,1779427951234742914,142
75.408,1779427951239888142,142
75.412,1779427951244719250,142
75.417,1779427951249688022,142
75.422,1779427951254666127,142
75.428,1779427951259781314,142
75.432,1779427951264626421,142
75.437,1779427951269750357,142
75.442,1779427951274658172,142
75.447,1779427951279595444,142
75.453,1779427951285262749,142
75.457,1779427951289654904,142
75.462,1779427951294622509,142
75.467,1779427951299567656,142
75.472,1779427951304566470,142
75.477,1779427951309644324,142
75.482,1779427951314601138,142
75.487,1779427951319554452,142
75.492,1779427951324601098,142
75.497,1779427951329683910,143
75.502,1779427951334620599,143
75.508,1779427951339797327,143
75.512,1779427951344628434,143
75.517,1779427951349612081,143
75.522,1779427951354708601,143
75.527,1779427951359598041,143
75.532,1779427951364657812,143
75.537,1779427951369657500,143
75.542,1779427951374485691,143
75.547,1779427951379553336,143
75.552,1779427951384642857,143
75.557,1779427951389594421,143
75.562,1779427951394659442,143
75.567,1779427951399702005,143
75.572,1779427951404762359,143
75.577,1779427951409625257,143
75.582,1779427951414576821,143
75.588,1779427951419845715,143
75.592,1779427951424582614,143
75.598,1779427951429949507,142
75.602,1779427951434498575,142
75.607,1779427951439643804,142
75.612,1779427951444674117,142
75.618,1779427951449832470,142
75.622,1779427951454501995,142
75.627,1779427951459664723,142
75.632,1779427951464606079,142
75.637,1779427951469471311,142
75.642,1779427951474564040,142
75.647,1779427951479535437,142
75.653,1779427951484827955,142
75.657,1779427951489622896,142
75.662,1779427951494437378,142
75.667,1779427951499459816,142
75.672,1779427951504520753,142
75.677,1779427951509597733,142
75.682,1779427951514365840,142
75.687,1779427951519349779,143
75.692,1779427951524472257,143
75.697,1779427951529441321,143
75.702,1779427951534507800,143
75.707,1779427951539419698,143
75.712,1779427951544450011,143
75.717,1779427951549293660,143
75.723,1779427951554792967,143
75.727,1779427951559489909,143
75.732,1779427951564381682,143
75.737,1779427951569655242,143
75.742,1779427951574399725,143
75.747,1779427951579402913,143
75.752,1779427951584334061,143
75.757,1779427951589414540,143
75.762,1779427951594354729,143
75.767,1779427951599412750,143
75.772,1779427951604575478,143
75.777,1779427951609635540,142
75.782,1779427951614501647,142
75.787,1779427951619512127,142
75.792,1779427951624574814,142
75.797,1779427951629267382,142
75.802,1779427951634378485,142
75.807,1779427951639445256,142
75.812,1779427951644319238,142
75.817,1779427951649274010,142
75.822,1779427951654328822,142
75.827,1779427951659190554,142
75.832,1779427951664376907,142
75.837,1779427951669457677,142
75.842,1779427951674329034,142
75.847,1779427951679323764,142
75.852,1779427951684676073,142
75.857,1779427951689462847,142
75.862,1779427951694690908,142
75.867,1779427951699464557,142
75.872,1779427951704508870,142
75.877,1779427951709139896,142
75.882,1779427951714114502,142
75.887,1779427951719184481,142
75.892,1779427951724360334,142
75.897,1779427951729265231,142
75.902,1779427951734283295,142
75.907,1779427951739220275,142
75.912,1779427951744374545,142
75.917,1779427951749195152,142
75.922,1779427951754464921,142
75.927,1779427951759282611,142
75.932,1779427951764413548,142
75.937,1779427951769103198,142
75.942,1779427951774162094,142
75.947,1779427951779216324,142
75.952,1779427951784367969,142
75.957,1779427951789299408,142
75.962,1779427951794237847,142
75.967,1779427951799204286,142
75.972,1779427951804232848,142
75.977,1779427951809263745,142
75.982,1779427951814283266,142
75.987,1779427951819369870,142
75.992,1779427951824485932,142
75.997,1779427951829182874,142
76.002,1779427951834154271,142
76.007,1779427951839072877,142
76.012,1779427951844143731,142
76.017,1779427951849032296,142
76.022,1779427951854119192,142
76.027,1779427951859143380,142
76.032,1779427951864124985,142
76.037,1779427951869107465,142
76.042,1779427951874359150,142
76.047,1779427951879260840,142
76.053,1779427951885677427,142
76.057,1779427951889203050,142
76.062,1779427951894123698,142
76.067,1779427951899288468,142
76.072,1779427951904361364,142
76.077,1779427951909032639,142
76.082,1779427951913951829,142
76.087,1779427951919091515,142
76.092,1779427951924135828,142
76.097,1779427951929119766,142
76.102,1779427951934061122,142
76.107,1779427951939050602,142
76.112,1779427951944096665,142
76.117,1779427951949302559,142
76.122,1779427951954295539,142
76.127,1779427951959042356,142
76.132,1779427951964201292,142
76.137,1779427951969090732,142
76.142,1779427951973908131,142
76.147,1779427951978955652,142
76.152,1779427951984087172,142
76.157,1779427951989084235,142
76.162,1779427951994047757,142
76.167,1779427951999145153,142
76.172,1779427952004095842,142
76.177,1779427952009005989,142
76.182,1779427952014021428,142
76.187,1779427952019207197,142
76.192,1779427952023994263,142
76.197,1779427952028977618,142
76.202,1779427952034034764,142
76.207,1779427952039096868,142
76.212,1779427952043983975,142
76.217,1779427952048989788,142
76.222,1779427952053899936,142
76.227,1779427952059039622,142
76.232,1779427952064118351,142
76.237,1779427952068943917,143
76.242,1779427952074064354,143
76.247,1779427952079071334,143
76.252,1779427952084581724,143
76.257,1779427952089206625,143
76.262,1779427952094176856,143
76.267,1779427952099097212,143
76.272,1779427952104138024,143
76.277,1779427952108852758,143
76.282,1779427952113846030,143
76.287,1779427952119056007,142
76.292,1779427952123906364,142
76.297,1779427952128827595,142
76.302,1779427952133865491,142
76.307,1779427952139002553,142
76.312,1779427952143882368,142
76.317,1779427952149047721,142
76.322,1779427952154116825,142
76.327,1779427952158832142,142
76.332,1779427952163900371,142
76.337,1779427952168827143,142
76.342,1779427952173766749,142
76.346,1779427952178690313,141
76.352,1779427952183968248,141
76.357,1779427952188927104,141
76.362,1779427952193888584,141
76.367,1779427952199013396,141
76.372,1779427952204000834,141
76.377,1779427952209065272,141
76.382,1779427952213968711,141
76.387,1779427952219169356,141
76.392,1779427952224063462,141
76.397,1779427952228823403,137
76.402,1779427952233896591,137
76.407,1779427952238984945,137
76.412,1779427952243837635,137
76.417,1779427952248812823,137
76.422,1779427952253858011,137
76.427,1779427952258844866,137
76.432,1779427952263929429,137
76.437,1779427952268781827,137
76.441,1779427952273747974,137
76.446,1779427952278748537,117
76.451,1779427952283720518,117
76.457,1779427952288782330,117
76.461,1779427952293747602,117
76.467,1779427952298767707,117
76.472,1779427952303772354,117
76.477,1779427952308842333,117
76.481,1779427952313719231,117
76.486,1779427952318702878,117
76.492,1779427952323896522,117
76.497,1779427952328798212,117
76.501,1779427952333762026,117
76.506,1779427952338613257,117
76.512,1779427952343931734,117
76.517,1779427952348940463,128
76.522,1779427952353823487,128
76.527,1779427952358855841,128
76.532,1779427952363842113,128
76.536,1779427952368600888,128
76.541,1779427952373660659,128
76.546,1779427952378582181,128
76.551,1779427952383730326,128
76.556,1779427952388720973,140
76.562,1779427952393767327,140
76.566,1779427952398755349,140
76.572,1779427952403885119,140
76.577,1779427952408910765,140
76.582,1779427952413857663,140
76.587,1779427952418822643,140
76.592,1779427952423831081,140
76.596,1779427952428647022,140
76.601,1779427952433591878,140
76.607,1779427952438824313,140
76.611,1779427952443550713,140
76.616,1779427952448463778,140
76.621,1779427952453594423,140
76.626,1779427952458702318,140
76.631,1779427952463740506,140
76.636,1779427952468682737,140
76.641,1779427952473666092,140
76.646,1779427952478492532,141
76.653,1779427952484881120,141
76.657,1779427952488914237,141
76.662,1779427952493980716,141
76.666,1779427952498656075,141
76.671,1779427952503605889,141
76.676,1779427952508602661,141
76.681,1779427952513696848,141
76.686,1779427952518494705,141
76.691,1779427952523646642,141
76.696,1779427952528533165,141
76.701,1779427952533426688,141
76.707,1779427952538936495,141
76.711,1779427952543591438,141
76.716,1779427952548566918,141
76.721,1779427952553661980,141
76.726,1779427952558495129,141
76.731,1779427952563601857,141
76.736,1779427952568574713,141
76.741,1779427952573520152,141
76.746,1779427952578399675,141
76.751,1779427952583759275,141
76.756,1779427952588683715,141
76.761,1779427952593461156,141
76.766,1779427952598466386,141
76.771,1779427952603643697,141
76.776,1779427952608454096,141
76.781,1779427952613586783,141
76.787,1779427952618981383,141
76.791,1779427952623463369,141
76.796,1779427952628511474,141
76.801,1779427952633501245,141
76.806,1779427952638219479,142
76.811,1779427952643349832,142
76.816,1779427952648517227,142
76.821,1779427952653558331,142
76.826,1779427952658501145,142
76.832,1779427952663805622,142
76.836,1779427952668488564,142
76.841,1779427952673405128,142
76.846,1779427952678592064,142
76.851,1779427952683710751,142
76.856,1779427952688517067,142
76.861,1779427952693545921,142
76.866,1779427952698404736,142
76.871,1779427952703591381,142
76.876,1779427952708312239,142
76.881,1779427952713403510,142
76.886,1779427952718178034,142
76.891,1779427952723408428,142
76.896,1779427952728357659,142
76.901,1779427952733450388,142
76.906,1779427952738305119,142
76.911,1779427952743464347,142
76.916,1779427952748205331,142
76.921,1779427952753404808,142
76.926,1779427952758281123,142
76.931,1779427952763285478,142
76.936,1779427952768187751,142
76.941,1779427952773199689,142
76.946,1779427952778134920,142
76.951,1779427952783305814,142
76.956,1779427952788286545,142
76.961,1779427952793390940,142
76.966,1779427952798388003,142
76.971,1779427952803398483,142
76.976,1779427952808371922,142
76.981,1779427952813410110,142
76.986,1779427952818736752,142
76.991,1779427952823242363,142
76.996,1779427952828266551,142
77.001,1779427952833226865,142
77.006,1779427952838179012,142
77.011,1779427952843236742,142
77.016,1779427952848248388,142
77.021,1779427952853281035,142
77.026,1779427952858163183,142
77.031,1779427952863295578,142
77.036,1779427952868395890,142
77.041,1779427952873399370,142
77.046,1779427952878341600,142
77.051,1779427952883425871,142
77.056,1779427952888426434,142
77.061,1779427952893310041,142
77.066,1779427952898248188,142
77.071,1779427952903286376,142
77.076,1779427952908154816,142
77.081,1779427952913307919,142
77.086,1779427952918200275,142
77.091,1779427952923329754,142
77.096,1779427952928359192,142
77.101,1779427952933468546,142
77.106,1779427952938142446,142
77.111,1779427952943122301,142
77.116,1779427952948324987,142
77.121,1779427952953384175,142
77.126,1779427952958190491,142
77.131,1779427952963239470,142
77.136,1779427952968196284,142
77.141,1779427952973145806,142
77.146,1779427952978059162,142
77.151,1779427952983117183,142
77.156,1779427952988116580,142
77.161,1779427952993258016,142
77.166,1779427952998145998,142
77.171,1779427953003136353,142
77.176,1779427953008227915,142
77.181,1779427953013202229,142
77.186,1779427953018408415,142
77.191,1779427953023272480,142
77.196,1779427953028284418,142
77.201,1779427953033206232,142
77.206,1779427953038124838,142
77.211,1779427953043181984,142
77.216,1779427953048006674,142
77.221,1779427953053212569,142
77.226,1779427953058076634,142
77.231,1779427953063138446,142
77.236,1779427953068075719,142
77.241,1779427953073046824,142
77.246,1779427953078191760,142
77.251,1779427953082998660,142
77.256,1779427953088295553,142
77.261,1779427953093515155,142
77.266,1779427953098350345,142
77.271,1779427953102954247,142
77.276,1779427953107855353,142
77.281,1779427953113047247,142
77.286,1779427953118131810,142
77.291,1779427953123092998,142
77.296,1779427953127944814,142
77.301,1779427953133014501,142
77.306,1779427953137934857,142
77.311,1779427953142928129,142
77.316,1779427953148034274,142
77.321,1779427953152987005,142
77.326,1779427953158045317,142
77.331,1779427953163041214,142
77.336,1779427953167914029,142
77.341,1779427953172906134,142
77.346,1779427953177896781,142
77.351,1779427953183002343,142
77.356,1779427953188023323,142
77.361,1779427953193014844,142
77.366,1779427953198016574,142
77.371,1779427953203095303,142
77.376,1779427953207873619,142
77.380,1779427953212726018,142
77.386,1779427953218019994,142
77.391,1779427953222951725,142
77.396,1779427953228467074,142
77.402,1779427953233894340,142
77.407,1779427953238870695,142
77.410,1779427953242757106,142
77.415,1779427953247759711,142
77.420,1779427953252760857,142
77.426,1779427953257924169,142
77.431,1779427953262997939,142
77.436,1779427953267975170,142
77.441,1779427953272833401,142
77.446,1779427953277857298,142
77.451,1779427953282823445,143
77.456,1779427953287889632,143
77.461,1779427953292832738,143
77.466,1779427953297884342,143
77.470,1779427953302727408,143
77.476,1779427953307783970,143
77.480,1779427953312710451,143
77.486,1779427953317860929,143
77.491,1779427953322895909,143
77.496,1779427953327792349,143
77.501,1779427953332976368,143
77.505,1779427953337706851,143
77.511,1779427953342943953,143
77.516,1779427953347793435,143
77.521,1779427953353008079,143
77.526,1779427953358106641,143
77.531,1779427953363105163,143
77.536,1779427953367936270,143
77.541,1779427953372794210,143
77.546,1779427953377785732,143
77.550,1779427953382753629,143
77.556,1779427953387778692,143
77.561,1779427953392884837,143
77.566,1779427953398060399,143
77.571,1779427953402944588,143
77.575,1779427953407752946,143
77.581,1779427953412778592,143
77.586,1779427953418641603,143
77.591,1779427953423083048,143
77.595,1779427953427653700,143
77.600,1779427953432635014,143
77.605,1779427953437733284,143
77.610,1779427953442726264,143
77.615,1779427953447532288,143
77.620,1779427953452565226,143
77.626,1779427953457790079,143
77.631,1779427953462860349,143
77.636,1779427953467827080,143
77.641,1779427953472797018,143
77.645,1779427953477748582,143
77.650,1779427953482743021,143
77.655,1779427953487741542,143
77.660,1779427953492672690,143
77.665,1779427953497754919,143
77.670,1779427953502642900,143
77.675,1779427953507469341,143
77.680,1779427953512406030,143
77.685,1779427953517532300,143
77.690,1779427953522669653,143
77.695,1779427953527688591,143
77.700,1779427953532643655,143
77.705,1779427953537725593,143
77.710,1779427953542684156,143
77.715,1779427953547694928,143
77.721,1779427953552946322,143
77.725,1779427953557512890,143
77.730,1779427953562481371,143
77.735,1779427953567518683,143
77.740,1779427953572556288,143
77.745,1779427953577406353,143
77.750,1779427953582508415,143
77.755,1779427953587537270,143
77.760,1779427953592442459,143
77.765,1779427953597753644,143
77.770,1779427953602543043,143
77.775,1779427953607700230,143
77.780,1779427953612503920,143
77.786,1779427953618042894,143
77.790,1779427953622668670,143
77.795,1779427953627554026,143
77.800,1779427953632407008,142
77.805,1779427953637631860,142
77.810,1779427953642672673,142
77.815,1779427953647611404,142
77.820,1779427953652549551,142
77.825,1779427953657592698,142
77.830,1779427953662572261,142
77.835,1779427953667450618,142
77.840,1779427953672637554,142
77.845,1779427953677580659,142
77.850,1779427953682539223,142
77.855,1779427953687667243,142
77.860,1779427953692522558,142
77.865,1779427953697451081,142
77.870,1779427953702448436,142
77.875,1779427953707376375,142
77.880,1779427953712306064,142
77.885,1779427953717422710,142
77.890,1779427953722519230,142
77.895,1779427953727504335,142
77.900,1779427953732490607,142
77.905,1779427953737552420,142
77.910,1779427953742387610,142
77.915,1779427953747431923,142
77.920,1779427953752617984,142
77.925,1779427953757400091,142
77.930,1779427953762609777,142
77.935,1779427953767392760,142
77.940,1779427953772269075,142
77.945,1779427953777323596,142
77.950,1779427953782250368,142
77.955,1779427953787201641,142
77.960,1779427953792467034,142
77.965,1779427953797544888,142
77.970,1779427953802608159,142
77.975,1779427953807401058,142
77.980,1779427953812377122,142
77.985,1779427953817712514,142
77.990,1779427953822630245,142
77.995,1779427953827444144,142
78.000,1779427953832286043,142
78.005,1779427953837575936,142
78.010,1779427953842444668,142
78.015,1779427953847428023,142
78.020,1779427953852358879,142
78.025,1779427953857408733,142
78.030,1779427953862461504,142
78.035,1779427953867460901,142
78.040,1779427953872299591,142
78.045,1779427953877315612,142
78.050,1779427953882328426,143
78.055,1779427953887483570,143
78.060,1779427953892316427,143
78.065,1779427953897444156,143
78.070,1779427953902295388,143
78.075,1779427953907225660,143
78.080,1779427953912085350,143
78.085,1779427953917382827,143
78.090,1779427953922197601,143
78.095,1779427953927142165,143
78.100,1779427953932270476,142
78.105,1779427953937502912,142
78.110,1779427953942390601,142
78.115,1779427953947176209,142
78.120,1779427953952455311,142
78.125,1779427953957469582,142
78.130,1779427953962696768,142
78.135,1779427953967267711,142
78.140,1779427953972035528,142
78.145,1779427953977192714,142
78.150,1779427953982221860,142
78.155,1779427953987260923,142
78.160,1779427953992221237,142
78.165,1779427953997282466,142
78.170,1779427954002289446,142
78.175,1779427954007282718,142
78.180,1779427954012044409,142
78.185,1779427954017208595,142
78.190,1779427954022333990,142
78.195,1779427954027106473,142
78.200,1779427954032296034,142
78.205,1779427954037192766,142
78.210,1779427954042085122,142
78.215,1779427954047123018,142
78.220,1779427954052111040,142
78.225,1779427954057329767,142
78.230,1779427954062345789,142
78.235,1779427954067319811,142
78.240,1779427954072143043,142
78.245,1779427954077479602,142
78.250,1779427954082242752,142
78.255,1779427954087388271,142
78.260,1779427954092201587,142
78.265,1779427954097304524,142
78.270,1779427954102155756,142
78.275,1779427954106974613,142
78.280,1779427954111968468,142
78.285,1779427954117144904,142
78.290,1779427954122077510,142
78.295,1779427954127151864,142
78.301,1779427954132848336,141
78.305,1779427954137332072,141
78.310,1779427954142247178,141
78.315,1779427954147069827,141
78.320,1779427954152452177,141
78.325,1779427954156902081,141
78.330,1779427954161926560,141
78.335,1779427954167254370,141
78.340,1779427954171876063,141
78.345,1779427954176941084,141
78.350,1779427954181876314,140
78.355,1779427954186932877,140
78.360,1779427954191956190,140
78.365,1779427954197092377,140
78.370,1779427954202004566,140
78.375,1779427954207035462,140
78.380,1779427954212088525,140
78.385,1779427954217012964,140
78.390,1779427954222124943,140
78.395,1779427954227007091,140
78.400,1779427954231882823,139
78.405,1779427954236975551,139
78.410,1779427954241972031,139
78.415,1779427954246886554,139
78.420,1779427954251856493,139
78.425,1779427954256947472,139
78.430,1779427954261947743,139
78.435,1779427954266973098,139
78.440,1779427954271953537,139
78.445,1779427954277072807,139
78.450,1779427954281933080,139
78.455,1779427954287114766,139
78.460,1779427954291800917,139
78.465,1779427954296934770,139
78.470,1779427954301875543,138
78.475,1779427954306945230,138
78.480,1779427954311813962,138
78.485,1779427954316950440,138
78.490,1779427954322138543,138
78.495,1779427954326822943,138
78.500,1779427954332018921,138
78.505,1779427954336985651,138
78.510,1779427954342151004,133
78.515,1779427954347002528,133
78.520,1779427954352479085,133
78.526,1779427954357906643,133
78.530,1779427954362164341,133
78.535,1779427954366782242,133
78.539,1779427954371716306,133
78.545,1779427954376847535,133
78.550,1779427954381790057,109
78.555,1779427954386844578,109
78.560,1779427954391822683,109
78.565,1779427954396869913,109
78.570,1779427954401845976,109
78.574,1779427954406718791,109
78.580,1779427954412168224,109
78.585,1779427954416864874,109
78.590,1779427954421800397,109
78.595,1779427954426812043,109
78.600,1779427954431931605,72
78.605,1779427954436939460,72
78.610,1779427954441787775,72
78.615,1779427954446821880,72
78.620,1779427954451790944,72
78.625,1779427954456878422,72
78.630,1779427954461762904,72
78.635,1779427954466829383,72
78.639,1779427954471674490,72
78.645,1779427954476905175,72
78.650,1779427954481980988,60
78.654,1779427954486747637,60
78.659,1779427954491747909,60
78.665,1779427954496896346,60
78.669,1779427954501713744,60
78.675,1779427954506841765,60
78.680,1779427954511937410,60
78.685,1779427954516872932,60
78.690,1779427954522152034,60
78.694,1779427954526699061,60
78.699,1779427954531738999,60
78.705,1779427954536781562,60
78.710,1779427954541896457,60
78.715,1779427954546829355,60
78.720,1779427954552569284,60
78.726,1779427954557818344,60
78.730,1779427954561815295,60
78.735,1779427954567042772,60
78.739,1779427954571618091,60
78.744,1779427954576688653,60
78.749,1779427954581651884,60
78.754,1779427954586758904,60
78.759,1779427954591613052,57
78.765,1779427954596859779,57
78.770,1779427954601791510,57
78.775,1779427954606857406,57
78.779,1779427954611590223,57
78.785,1779427954616986281,57
78.789,1779427954621723181,57
78.794,1779427954626544371,57
78.799,1779427954631690183,55
78.804,1779427954636639414,55
78.809,1779427954641493562,55
78.814,1779427954646504917,55
78.819,1779427954651459981,55
78.824,1779427954656512460,55
78.829,1779427954661522648,55
78.834,1779427954666556461,55
78.839,1779427954671608066,55
78.844,1779427954676579754,55
78.849,1779427954681475027,55
78.854,1779427954686560465,55
78.859,1779427954691433571,55
78.864,1779427954696605049,55
78.869,1779427954701512572,55
78.874,1779427954706437886,55
78.879,1779427954711551031,55
78.884,1779427954716706468,55
78.889,1779427954721526200,55
78.894,1779427954726671137,55
78.899,1779427954731551826,55
78.904,1779427954736668472,55
78.909,1779427954741711326,55
78.914,1779427954746593474,55
78.920,1779427954752744357,55
78.925,1779427954756820056,55
78.929,1779427954761634247,55
78.934,1779427954766601852,55
78.939,1779427954771498292,55
78.944,1779427954776548730,55
78.949,1779427954781493002,55
78.954,1779427954786628605,55
78.960,1779427954791891415,55
78.964,1779427954796521983,55
78.969,1779427954801468297,55
78.974,1779427954806463611,55
78.979,1779427954811459216,55
78.984,1779427954816557486,55
78.990,1779427954821825505,55
78.994,1779427954826560363,55
78.999,1779427954831546926,56
79.004,1779427954836341284,56
79.009,1779427954841383263,56
79.014,1779427954846210579,56
79.019,1779427954851383807,56
79.024,1779427954856341495,56
79.029,1779427954861577139,56
79.034,1779427954866419913,56
79.039,1779427954871566308,56
79.044,1779427954876650578,56
79.049,1779427954881595142,56
79.054,1779427954886674455,56
79.059,1779427954891674435,56
79.064,1779427954896420959,56
79.069,1779427954901418898,56
79.074,1779427954906460877,56
79.079,1779427954911365775,56
79.084,1779427954916354672,56
79.089,1779427954921270945,56
79.094,1779427954926536338,56
79.099,1779427954931283446,56
79.104,1779427954936439466,56
79.109,1779427954941443238,56
79.114,1779427954946605966,56
79.120,1779427954951978983,56
79.124,1779427954956365303,56
79.129,1779427954961402033,56
79.134,1779427954966281264,56
79.139,1779427954971197537,56
79.144,1779427954976558596,56
79.149,1779427954981391161,56
79.154,1779427954986381225,56
79.159,1779427954991218165,56
79.164,1779427954996407726,56
79.169,1779427955001358415,56
79.174,1779427955006436269,56
79.179,1779427955011288959,56
79.184,1779427955016338522,56
79.189,1779427955021252753,56
79.194,1779427955026197317,56
79.199,1779427955031211005,56
79.204,1779427955036272526,56
79.209,1779427955041332005,56
79.214,1779427955046151738,56
79.219,1779427955051181759,56
79.224,1779427955056154906,56
79.229,1779427955061267468,56
79.234,1779427955066234198,56
79.239,1779427955071286678,56
79.244,1779427955076293074,56
79.249,1779427955081347304,56
79.254,1779427955086376158,56
79.259,1779427955091144266,56
79.264,1779427955096348410,56
79.269,1779427955101196142,56
79.274,1779427955106384536,56
79.279,1779427955111136603,56
79.284,1779427955116288831,56
79.289,1779427955121233103,56
79.294,1779427955126297249,56
79.299,1779427955131221397,56
79.304,1779427955136315001,56
79.309,1779427955141243232,56
79.314,1779427955146387585,56
79.319,1779427955151547979,56
79.324,1779427955156496043,56
79.329,1779427955161175486,56
79.334,1779427955166407629,56
79.339,1779427955171027281,56
79.344,1779427955175963678,56
79.349,1779427955181046199,56
79.354,1779427955186219135,56
79.359,1779427955191392946,56
79.364,1779427955196335469,56
79.369,1779427955201303366,56
79.374,1779427955206317054,56
79.379,1779427955211176744,56
79.384,1779427955216273848,56
79.389,1779427955221217245,56
79.394,1779427955226265058,56
79.399,1779427955231158581,56
79.404,1779427955236069020,56
79.409,1779427955241013584,56
79.414,1779427955246171062,56
79.419,1779427955251253583,56
79.424,1779427955256373437,56
79.429,1779427955261158752,56
79.434,1779427955266306897,56
79.439,1779427955270996256,56
79.444,1779427955276201859,56
79.449,1779427955281315296,57
79.454,1779427955286418524,57
79.459,1779427955290966426,57
79.464,1779427955295992656,57
79.469,1779427955301303257,57
79.474,1779427955306111323,57
79.479,1779427955310991721,57
79.484,1779427955315994034,57
79.489,1779427955320922265,57
79.494,1779427955325986995,57
79.499,1779427955331131639,56
79.504,1779427955335948747,56
79.509,1779427955340971768,56
79.514,1779427955345991873,56
79.519,1779427955351155767,56
79.524,1779427955356180539,56
79.529,1779427955361074937,56
79.534,1779427955366072583,56
79.539,1779427955370980398,56
79.544,1779427955376091793,56
79.549,1779427955381009233,57
79.554,1779427955385911505,57
79.559,1779427955390968651,57
79.564,1779427955396116796,57
79.569,1779427955401131651,57
79.574,1779427955406000383,57
79.579,1779427955411032737,57
79.584,1779427955415893011,57
79.589,1779427955421345360,57
79.594,1779427955426080802,57
79.599,1779427955431194530,57
79.604,1779427955435981305,57
79.609,1779427955440910410,57
79.614,1779427955445930807,57
79.619,1779427955450903662,57
79.624,1779427955456042765,57
79.629,1779427955461075412,57
