t_rel_s,ts_ns,value
70.346,1779427946178235073,151
70.376,1779427946208509699,152
70.392,1779427946224159548,152
70.408,1779427946239964770,152
70.424,1779427946256220028,151
70.440,1779427946272015041,152
70.456,1779427946288083051,151
70.472,1779427946303899065,152
70.487,1779427946319701953,151
70.504,1779427946335825671,152
70.520,1779427946351861598,152
70.535,1779427946367661278,152
70.551,1779427946383451333,152
70.567,1779427946399515552,152
70.583,1779427946415460480,152
70.599,1779427946431690655,152
70.615,1779427946447262838,152
70.631,1779427946463294974,152
70.662,1779427946494304883,152
70.678,1779427946510040980,152
70.694,1779427946526163323,153
70.724,1779427946556167161,153
70.740,1779427946572154381,152
70.756,1779427946587996060,152
70.772,1779427946604087404,152
70.788,1779427946619919750,153
70.804,1779427946635771346,153
70.819,1779427946651638401,152
70.836,1779427946667781368,152
70.852,1779427946683798046,153
70.867,1779427946699741807,153
70.883,1779427946715541487,152
70.899,1779427946731508290,152
70.915,1779427946747582134,153
70.931,1779427946763399897,153
70.947,1779427946779110912,153
70.978,1779427946810125487,152
70.994,1779427946826123790,152
71.024,1779427946856139420,153
71.040,1779427946872305137,153
71.056,1779427946888165483,152
71.072,1779427946903941247,152
71.088,1779427946919766885,152
71.104,1779427946936027976,152
71.120,1779427946952025404,152
71.136,1779427946968238079,152
71.152,1779427946983837970,152
71.167,1779427946999654566,152
71.183,1779427947015613495,152
71.199,1779427947031502715,152
71.215,1779427947047442102,152
71.231,1779427947063628819,152
71.247,1779427947079307167,152
71.263,1779427947095316845,152
71.279,1779427947111197024,152
71.310,1779427947142430055,153
71.326,1779427947158030238,152
71.356,1779427947188146783,153
71.372,1779427947204032212,152
71.388,1779427947220107806,152
71.404,1779427947236095608,152
71.420,1779427947251901705,152
71.436,1779427947267914883,152
71.452,1779427947283930102,151
71.468,1779427947299791031,152
71.483,1779427947315692502,152
71.500,1779427947331788512,152
71.515,1779427947347762315,152
71.531,1779427947363581536,152
71.547,1779427947379487673,152
71.593,1779427947425283150,152
71.609,1779427947441085163,152
71.625,1779427947457082591,152
71.655,1779427947487309677,152
71.671,1779427947503241772,152
71.687,1779427947519051952,151
71.703,1779427947534987839,152
71.719,1779427947551299971,151
71.735,1779427947567041902,151
71.751,1779427947583066162,151
71.766,1779427947598738386,151
71.782,1779427947614746313,151
71.798,1779427947630759782,150
71.814,1779427947646504047,151
71.830,1779427947662534140,152
71.846,1779427947678556943,151
71.862,1779427947694612411,151
71.878,1779427947710441841,151
71.894,1779427947726497018,151
71.926,1779427947758173378,151
71.941,1779427947773015236,151
71.971,1779427947803085990,151
71.987,1779427947819352331,151
72.003,1779427947834880473,151
72.019,1779427947850963358,150
72.035,1779427947866983827,152
72.051,1779427947882854673,152
72.067,1779427947898910725,152
72.082,1779427947914547074,151
72.099,1779427947931005329,151
72.114,1779427947946711094,150
72.131,1779427947962795437,150
72.146,1779427947978360037,150
72.162,1779427947994479088,150
72.178,1779427948010631389,151
72.194,1779427948026337445,151
72.210,1779427948042572286,150
72.241,1779427948073131576,150
72.257,1779427948089276585,149
72.287,1779427948119113717,149
72.303,1779427948134954230,149
72.319,1779427948151268112,150
72.335,1779427948166857795,149
72.350,1779427948182694808,150
72.367,1779427948198860525,149
72.383,1779427948214763454,149
72.399,1779427948230922755,149
72.414,1779427948246556770,149
72.430,1779427948262630614,149
72.446,1779427948278516918,149
72.462,1779427948294347806,150
72.478,1779427948310257735,149
72.494,1779427948326365411,150
72.510,1779427948342356256,149
72.541,1779427948372916295,150
72.557,1779427948388886598,150
72.587,1779427948419407097,149
72.603,1779427948434942239,150
72.619,1779427948451095706,149
72.635,1779427948466911136,149
72.651,1779427948482879106,149
72.666,1779427948498748785,149
72.682,1779427948514627214,150
72.699,1779427948530824139,150
72.715,1779427948546772859,150
72.730,1779427948562580998,150
72.746,1779427948578306887,150
72.762,1779427948594392105,149
72.778,1779427948610377575,149
72.794,1779427948626381711,149
72.810,1779427948642473346,149
72.841,1779427948673242341,149
72.857,1779427948689238602,150
72.873,1779427948705159031,149
72.903,1779427948735137911,150
72.919,1779427948751654499,150
72.935,1779427948767072392,149
72.950,1779427948782742282,150
72.967,1779427948798989082,150
72.983,1779427948814867219,150
72.999,1779427948830868730,150
73.014,1779427948846575370,150
73.030,1779427948862583297,150
73.046,1779427948878622141,150
73.062,1779427948894615486,151
73.078,1779427948910260001,151
73.094,1779427948926694048,150
73.110,1779427948942442979,150
73.126,1779427948958107328,151
73.157,1779427948989171486,151
73.173,1779427949005109415,151
73.189,1779427949020953136,150
73.219,1779427949050994432,151
73.235,1779427949067206232,150
73.251,1779427949083133077,150
73.267,1779427949099039798,150
73.283,1779427949114918810,150
73.299,1779427949131081611,150
73.315,1779427949146851250,151
73.331,1779427949162820969,150
73.346,1779427949178598483,150
73.362,1779427949194624494,150
73.378,1779427949210651379,150
73.395,1779427949226782097,150
73.440,1779427949272152912,150
73.456,1779427949288323005,150
73.472,1779427949303996395,150
73.502,1779427949334054316,151
73.518,1779427949350187075,151
73.534,1779427949366082712,151
73.550,1779427949381815310,151
73.566,1779427949397767530,150
73.581,1779427949413740749,150
73.597,1779427949429744010,150
73.614,1779427949445968644,150
73.629,1779427949461677908,150
73.645,1779427949477679419,150
73.661,1779427949493703097,151
73.677,1779427949509566651,151
73.693,1779427949525508663,151
73.709,1779427949541373384,151
73.740,1779427949571983423,151
73.770,1779427949602055927,151
73.786,1779427949618246727,151
73.802,1779427949633917492,152
73.818,1779427949649888962,151
73.834,1779427949666173969,152
73.850,1779427949682018274,152
73.866,1779427949697970785,152
73.881,1779427949713498052,151
73.897,1779427949729622353,152
73.914,1779427949746047942,152
73.929,1779427949761605542,151
73.945,1779427949777604720,151
73.961,1779427949793351026,151
73.977,1779427949809368286,151
73.993,1779427949825656502,151
74.009,1779427949841227519,151
74.025,1779427949857022532,151
74.055,1779427949887027370,151
74.071,1779427949902891216,152
74.101,1779427949933043344,152
74.117,1779427949949141104,152
74.134,1779427949965900064,152
74.149,1779427949980880463,151
74.165,1779427949996854557,151
74.181,1779427950012936859,151
74.197,1779427950028941578,151
74.212,1779427950044618468,151
74.228,1779427950060712436,152
74.244,1779427950076626073,151
74.261,1779427950092860623,152
74.276,1779427950108516222,151
74.292,1779427950124354110,151
74.308,1779427950140403162,151
74.339,1779427950171291156,151
74.355,1779427950186933921,151
74.371,1779427950203112763,151
74.401,1779427950233156101,150
74.417,1779427950249187362,150
74.433,1779427950265092916,150
74.449,1779427950281057385,150
74.465,1779427950296827024,150
74.480,1779427950312681245,150
74.496,1779427950328730006,150
74.512,1779427950344717517,150
74.528,1779427950360762194,151
74.544,1779427950376355960,150
74.560,1779427950392404720,150
74.576,1779427950408501313,150
74.592,1779427950424372159,150
74.608,1779427950440270130,149
74.639,1779427950471212957,151
74.669,1779427950501170545,151
74.685,1779427950517055975,151
74.701,1779427950533111151,151
74.717,1779427950548893915,150
74.732,1779427950564748720,150
74.749,1779427950580904520,150
74.765,1779427950596949489,150
74.780,1779427950612638921,150
74.797,1779427950628799971,150
74.812,1779427950644557069,151
74.829,1779427950660814951,150
74.844,1779427950676466758,150
74.860,1779427950692531269,150
74.876,1779427950708405323,150
74.892,1779427950724280835,151
74.908,1779427950740283513,150
74.924,1779427950756157275,150
74.954,1779427950785954158,150
74.970,1779427950802241665,150
74.986,1779427950818250093,150
75.003,1779427950834895596,150
75.018,1779427950849821162,151
75.034,1779427950865814215,151
75.050,1779427950881809601,150
75.065,1779427950897706113,151
75.081,1779427950913405461,151
75.097,1779427950929690468,150
75.113,1779427950945620522,150
75.129,1779427950961562242,150
75.145,1779427950977364547,150
75.161,1779427950993261934,150
75.177,1779427951009361736,151
75.193,1779427951025457162,150
75.209,1779427951041014762,150
75.225,1779427951057041356,150
75.241,1779427951073055408,151
75.257,1779427951089096586,151
75.287,1779427951118982134,150
75.303,1779427951134943395,150
75.319,1779427951151722480,150
75.335,1779427951166807002,150
75.351,1779427951182815805,150
75.367,1779427951198892856,150
75.382,1779427951214752911,150
75.398,1779427951230699297,151
75.414,1779427951246494894,150
75.430,1779427951262606654,150
75.446,1779427951278638206,150
75.462,1779427951294368179,150
75.478,1779427951310245441,150
75.494,1779427951326515574,151
75.510,1779427951342384962,151
75.526,1779427951358500804,151
75.542,1779427951373965655,151
75.558,1779427951389969208,151
75.574,1779427951406048593,151
75.590,1779427951422114562,150
75.620,1779427951452004485,150
75.636,1779427951468035745,151
75.666,1779427951498056333,151
75.682,1779427951513990762,150
75.698,1779427951529880566,150
75.713,1779427951545759286,151
75.729,1779427951561745631,152
75.746,1779427951577829099,151
75.761,1779427951593606905,151
75.777,1779427951609749581,150
75.793,1779427951625448345,151
75.810,1779427951641801310,150
75.825,1779427951657451367,150
75.841,1779427951673510919,150
75.857,1779427951689584763,150
75.873,1779427951705619231,149
75.904,1779427951736117855,150
75.920,1779427951751993659,150
75.936,1779427951767975337,149
75.966,1779427951798124549,149
75.982,1779427951814047019,150
75.998,1779427951829931282,150
76.014,1779427951845873293,150
76.030,1779427951861964053,150
76.046,1779427951877981022,150
76.062,1779427951893796160,150
76.077,1779427951909526425,150
76.093,1779427951925745808,150
76.109,1779427951941617821,151
76.125,1779427951957703331,151
76.141,1779427951973502719,152
76.157,1779427951989510063,152
76.173,1779427952005431950,152
76.189,1779427952021317963,153
76.205,1779427952037458889,152
76.236,1779427952068137177,152
76.252,1779427952084645598,151
76.282,1779427952114025111,152
76.298,1779427952129984331,152
76.314,1779427952146058757,150
76.330,1779427952161854063,150
76.345,1779427952177762533,150
76.361,1779427952193693170,150
76.378,1779427952209777805,150
76.393,1779427952225599360,149
76.409,1779427952241532330,148
76.425,1779427952257569715,148
76.441,1779427952273550810,148
76.457,1779427952289493113,148
76.473,1779427952305307377,148
76.489,1779427952321225472,148
76.505,1779427952337217066,148
76.521,1779427952353322701,148
76.552,1779427952384033947,148
76.568,1779427952400053250,147
76.584,1779427952415988845,147
76.614,1779427952446013516,147
76.630,1779427952462158234,147
76.646,1779427952478113662,147
76.662,1779427952494173505,148
76.678,1779427952509898811,148
76.694,1779427952526072112,148
76.710,1779427952541829501,149
76.726,1779427952557945344,149
76.741,1779427952573536485,148
76.757,1779427952589534204,148
76.774,1779427952605779254,148
76.789,1779427952621572517,148
76.805,1779427952637355281,148
76.821,1779427952653438749,148
76.837,1779427952669499468,148
76.868,1779427952700109215,148
76.884,1779427952715982103,148
76.914,1779427952746345687,148
76.930,1779427952762196116,148
76.946,1779427952777905964,148
76.962,1779427952793915350,148
76.978,1779427952809795821,148
76.994,1779427952825828248,148
77.010,1779427952841835009,148
77.025,1779427952857665605,148
77.042,1779427952873828114,148
77.058,1779427952889817959,148
77.073,1779427952905449058,148
77.089,1779427952921348195,148
77.105,1779427952937298082,148
77.121,1779427952953425008,148
77.137,1779427952969109481,149
77.153,1779427952985217741,148
77.183,1779427953015015790,148
77.199,1779427953031192007,149
77.215,1779427953047054978,148
77.231,1779427953063027031,149
77.247,1779427953078948626,149
77.263,1779427953094843680,148
77.279,1779427953110830316,148
77.295,1779427953126770286,148
77.311,1779427953142837130,148
77.326,1779427953158530645,148
77.342,1779427953174323616,148
77.358,1779427953190577999,148
77.374,1779427953206499886,148
77.390,1779427953222746686,148
77.407,1779427953238901612,148
77.422,1779427953254281005,148
77.438,1779427953270403556,149
77.454,1779427953286383193,148
77.470,1779427953302141457,148
77.486,1779427953318075593,149
77.502,1779427953333970064,148
77.532,1779427953364355231,149
77.548,1779427953379839040,149
77.578,1779427953410203499,149
77.594,1779427953426013095,149
77.610,1779427953442041439,149
77.626,1779427953457916077,148
77.642,1779427953473769715,148
77.657,1779427953489693935,149
77.674,1779427953506075775,149
77.689,1779427953521608583,149
77.706,1779427953537764092,149
77.721,1779427953553470440,149
77.737,1779427953569518034,148
77.753,1779427953585510795,149
77.769,1779427953601409349,148
77.786,1779427953618072352,148
77.801,1779427953633154541,148
77.832,1779427953663969327,149
77.848,1779427953680008754,148
77.864,1779427953696007349,148
77.894,1779427953726383474,148
77.910,1779427953742142905,149
77.926,1779427953758126916,148
77.942,1779427953773786014,149
77.958,1779427953789801234,149
77.974,1779427953806015075,149
77.990,1779427953822287250,148
78.005,1779427953837737517,148
78.021,1779427953853588238,148
78.037,1779427953869662082,148
78.054,1779427953885847924,149
78.069,1779427953901432648,149
78.085,1779427953917427451,148
78.101,1779427953933481753,148
78.132,1779427953964086251,148
78.148,1779427953980132678,148
78.178,1779427954010316305,149
78.194,1779427954026111319,149
78.210,1779427954041874249,149
78.226,1779427954057872552,149
78.242,1779427954073911688,148
78.258,1779427954090222945,149
78.274,1779427954105828961,149
78.289,1779427954121706515,149
78.305,1779427954137658443,149
78.321,1779427954153513247,148
78.337,1779427954169553258,148
78.353,1779427954185324647,149
78.369,1779427954201394407,148
78.385,1779427954217367918,148
78.416,1779427954247970666,148
78.432,1779427954263933386,148
78.448,1779427954279910980,149
78.478,1779427954309925443,149
78.494,1779427954326133743,149
78.510,1779427954342197379,148
78.526,1779427954358513594,148
78.541,1779427954373754448,149
78.558,1779427954389786875,149
78.574,1779427954405846135,148
78.590,1779427954421848521,148
78.605,1779427954437517245,148
78.621,1779427954453412882,148
78.637,1779427954469561391,148
78.653,1779427954485721858,148
78.684,1779427954516235065,149
78.700,1779427954532041745,149
78.730,1779427954562090625,149
78.746,1779427954577894680,149
78.762,1779427954593926232,148
78.778,1779427954610201031,148
78.794,1779427954626024336,149
78.809,1779427954641744392,149
78.825,1779427954657606488,150
78.841,1779427954673741873,150
78.857,1779427954689596385,150
78.873,1779427954705691812,150
78.904,1779427954736260143,149
78.921,1779427954752789273,149
78.950,1779427954781952955,149
78.966,1779427954797978257,149
78.982,1779427954813943018,149
78.998,1779427954829906905,149
79.014,1779427954845962374,149
79.030,1779427954861855094,149
79.045,1779427954877735857,149
79.061,1779427954893663868,149
79.077,1779427954909524506,149
79.093,1779427954925736015,149
79.124,1779427954956138098,149
79.140,1779427954971858446,149
79.170,1779427955002152905,149
79.186,1779427955018581119,150
79.202,1779427955033930763,150
79.218,1779427955049837484,149
79.234,1779427955066001451,149
79.250,1779427955081929755,149
79.265,1779427955097712227,149
79.281,1779427955113745529,149
79.297,1779427955129727207,150
79.328,1779427955160153207,149
79.344,1779427955175989636,149
79.374,1779427955206367803,149
79.390,1779427955222063360,149
79.405,1779427955237753958,149
79.422,1779427955253951175,149
79.438,1779427955269889395,149
79.454,1779427955286097695,150
79.470,1779427955301837584,150
79.485,1779427955317463433,150
79.501,1779427955333696233,149
79.517,1779427955349608495,149
79.548,1779427955379995412,150
79.564,1779427955396435001,150
79.580,1779427955412323346,149
79.596,1779427955427978070,149
79.612,1779427955443867874,149
79.628,1779427955459861802,149
79.644,1779427955475908812,149
79.659,1779427955491605827,150
79.675,1779427955507550172,151
79.691,1779427955523499767,150
79.707,1779427955539503028,150
79.723,1779427955555385832,150
79.739,1779427955571562341,150
79.755,1779427955587329063,150
79.786,1779427955618630635,150
79.802,1779427955633983487,150
79.818,1779427955649921416,150
79.834,1779427955665808012,150
79.850,1779427955681774231,150
79.865,1779427955697741618,150
79.881,1779427955713553256,150
79.897,1779427955729701182,150
79.914,1779427955745971898,149
79.929,1779427955761581997,149
79.945,1779427955777502717,150
79.961,1779427955793409729,150
79.977,1779427955809336283,149
79.993,1779427955825490625,150
80.009,1779427955841269014,150
80.040,1779427955872220882,150
80.056,1779427955887842356,150
80.086,1779427955917867611,150
80.102,1779427955933827414,150
80.118,1779427955949994006,150
80.134,1779427955965900435,150
80.150,1779427955981919738,150
80.166,1779427955997947832,150
80.182,1779427956013807428,150
80.198,1779427956029809230,150
80.213,1779427956045386663,151
80.229,1779427956061749836,150
80.245,1779427956077382394,151
80.276,1779427956107886267,150
80.292,1779427956124117609,150
80.308,1779427956139833290,151
80.324,1779427956156582625,151
80.339,1779427956171721980,150
80.356,1779427956187833740,150
80.371,1779427956203736085,150
80.388,1779427956219954302,151
80.403,1779427956235505777,151
80.419,1779427956251526537,151
80.435,1779427956267516673,151
80.451,1779427956283528684,150
80.467,1779427956299479154,151
80.483,1779427956315289918,151
80.499,1779427956331171555,150
80.515,1779427956347129025,150
80.531,1779427956363029037,151
80.561,1779427956393121083,150
80.577,1779427956409050844,151
80.593,1779427956424870649,151
80.609,1779427956440996409,151
80.625,1779427956456974295,150
80.641,1779427956472801683,150
80.657,1779427956489351521,151
80.672,1779427956504677248,151
80.688,1779427956520690134,150
80.704,1779427956536573522,150
80.720,1779427956552332660,150
80.736,1779427956568345255,150
80.752,1779427956584447098,150
80.768,1779427956600332818,150
80.784,1779427956616382745,150
80.800,1779427956632386881,150
80.816,1779427956648246061,150
80.847,1779427956679214262,150
80.863,1779427956694960568,149
80.893,1779427956724871491,150
80.909,1779427956740973917,150
80.925,1779427956756887929,150
80.941,1779427956772775692,150
80.957,1779427956788861201,151
80.973,1779427956804863879,150
80.988,1779427956820553894,150
81.004,1779427956836645237,150
81.020,1779427956852583166,150
81.036,1779427956868495428,150
81.053,1779427956885016099,150
81.068,1779427956900429034,150
81.099,1779427956931056864,150
81.115,1779427956946826503,151
81.145,1779427956977062630,150
81.161,1779427956992929101,150
81.177,1779427957009052819,149
81.193,1779427957025120829,150
81.209,1779427957040859552,150
81.224,1779427957056665357,150
81.240,1779427957072685826,150
81.256,1779427957088634546,151
81.272,1779427957104552641,151
81.288,1779427957120318197,150
81.304,1779427957136529997,151
81.320,1779427957152682297,150
81.336,1779427957168345188,150
81.367,1779427957198899227,151
81.383,1779427957214950904,150
81.413,1779427957244811953,150
81.429,1779427957260977087,150
81.445,1779427957277310219,150
81.461,1779427957293191273,150
81.477,1779427957308824705,150
81.492,1779427957324688259,150
81.509,1779427957340994266,150
81.524,1779427957356473409,151
81.540,1779427957372523044,150
81.556,1779427957388476139,150
81.572,1779427957404362068,150
81.603,1779427957435019523,150
81.619,1779427957450931786,149
81.649,1779427957480897833,150
81.665,1779427957496997634,150
81.681,1779427957512915438,150
81.697,1779427957529074738,150
81.712,1779427957544709921,150
81.729,1779427957561014178,150
81.744,1779427957576687568,150
81.760,1779427957592670412,150
81.776,1779427957608702256,150
81.792,1779427957624502520,151
81.808,1779427957640332824,151
81.839,1779427957671107653,150
81.855,1779427957686957791,151
81.885,1779427957717023587,150
81.901,1779427957732948390,150
81.917,1779427957749020192,151
81.932,1779427957764725665,151
81.948,1779427957780701801,151
81.964,1779427957796753187,150
81.980,1779427957812512909,150
81.996,1779427957828464837,150
82.012,1779427957844487056,150
82.028,1779427957860328444,150
82.059,1779427957890948108,150
82.075,1779427957907010869,151
82.105,1779427957937013957,151
82.121,1779427957952997093,151
82.137,1779427957968829439,151
82.152,1779427957984639036,150
82.168,1779427958000754004,150
82.184,1779427958016761932,150
82.200,1779427958032602153,151
82.216,1779427958048519665,151
82.232,1779427958064450885,150
82.248,1779427958080364314,150
82.264,1779427958096456240,150
82.295,1779427958127266069,150
82.311,1779427958143198455,150
82.341,1779427958173049879,150
82.357,1779427958188889225,150
82.373,1779427958204796529,150
82.389,1779427958221020287,150
82.404,1779427958236697761,150
82.420,1779427958252612939,150
82.437,1779427958268866447,150
82.452,1779427958284697919,149
82.468,1779427958300672305,150
82.484,1779427958316369903,150
82.515,1779427958347021358,150
82.531,1779427958363002453,150
82.561,1779427958392923000,150
82.577,1779427958408945511,150
82.592,1779427958424721858,150
82.609,1779427958440913825,150
82.625,1779427958456838629,151
82.640,1779427958472616434,150
82.656,1779427958488467447,151
82.672,1779427958504458458,151
82.688,1779427958520511010,150
82.704,1779427958536458563,150
82.735,1779427958566903229,151
82.751,1779427958582996031,152
82.767,1779427958598989375,152
82.783,1779427958614776806,152
82.799,1779427958630961773,152
82.814,1779427958646748911,153
82.831,1779427958662957211,153
82.846,1779427958678620977,154
82.862,1779427958694530322,154
82.879,1779427958710829038,154
82.894,1779427958726548802,154
82.910,1779427958742608354,154
82.926,1779427958758370993,153
82.942,1779427958774265172,154
82.973,1779427958804895336,154
82.989,1779427958820930680,153
83.005,1779427958836907983,152
83.021,1779427958852832786,152
83.037,1779427958868785298,151
83.053,1779427958885405426,150
83.069,1779427958901061608,149
83.084,1779427958916552125,150
83.100,1779427958932441638,150
83.116,1779427958948346316,151
83.132,1779427958964361536,151
83.148,1779427958980338547,150
83.164,1779427958996303600,151
83.180,1779427959012105322,150
83.211,1779427959042896484,150
83.227,1779427959058916661,150
83.257,1779427959088915666,150
83.273,1779427959104810137,149
83.289,1779427959120914896,149
83.305,1779427959136901824,149
83.321,1779427959153173415,149
83.336,1779427959168538226,150
83.352,1779427959184537987,150
83.368,1779427959200562539,150
83.384,1779427959216612466,149
83.400,1779427959232418563,149
83.416,1779427959248357074,150
83.432,1779427959264431501,149
83.448,1779427959280341138,149
83.464,1779427959296153652,149
83.495,1779427959327496348,149
83.525,1779427959357112691,149
83.540,1779427959372745249,150
83.557,1779427959388836008,149
83.572,1779427959404730396,150
83.589,1779427959421090444,149
83.605,1779427959436836750,149
83.620,1779427959452669388,149
83.636,1779427959468586025,148
83.652,1779427959484752325,149
83.668,1779427959500617338,149
83.684,1779427959516490226,150
83.700,1779427959532526236,149
83.716,1779427959548231334,150
83.732,1779427959564388885,149
83.748,1779427959580171065,150
83.764,1779427959596383449,149
83.780,1779427959612049547,149
83.796,1779427959627917185,150
83.827,1779427959659016051,150
83.843,1779427959674979937,149
83.859,1779427959691101030,149
83.875,1779427959706851128,150
83.891,1779427959722783515,150
83.906,1779427959738560445,150
83.922,1779427959754643038,150
83.938,1779427959770447385,149
83.954,1779427959786658018,149
83.970,1779427959802603822,149
83.986,1779427959818447543,150
84.002,1779427959834284264,149
84.018,1779427959850391066,149
84.034,1779427959866121622,149
84.050,1779427959882102424,149
84.066,1779427959897978520,150
84.082,1779427959914122655,150
84.098,1779427959929904835,149
84.114,1779427959945847138,149
84.130,1779427959961823275,149
84.145,1779427959977677204,150
84.162,1779427959993774089,150
84.192,1779427960023867426,149
84.208,1779427960039881770,149
84.224,1779427960055863740,149
84.240,1779427960071900250,149
84.255,1779427960087610973,149
84.272,1779427960103770274,149
84.287,1779427960119665619,149
84.303,1779427960135600048,149
84.319,1779427960151591642,149
84.335,1779427960167638069,150
84.351,1779427960183352001,149
84.367,1779427960199575467,149
84.383,1779427960215476646,149
84.399,1779427960231444907,150
84.415,1779427960247210463,150
84.431,1779427960263383763,150
84.447,1779427960279167402,150
84.463,1779427960295417118,149
84.479,1779427960311052884,149
84.525,1779427960356934985,150
84.555,1779427960386807699,150
84.571,1779427960402870460,150
84.587,1779427960419105009,150
84.603,1779427960434864732,149
84.619,1779427960450871784,149
84.634,1779427960466599132,150
84.650,1779427960482687559,150
84.666,1779427960498530988,150
84.682,1779427960514519083,151
84.698,1779427960530639592,151
84.714,1779427960546578396,150
84.730,1779427960562342201,150
84.746,1779427960578307546,150
84.762,1779427960594290682,150
84.778,1779427960610610981,151
84.795,1779427960626767365,150
84.810,1779427960642200424,150
84.826,1779427960658166353,150
84.857,1779427960688883432,150
84.887,1779427960718962936,150
84.903,1779427960734968822,151
84.919,1779427960751316829,150
84.935,1779427960766775555,150
84.950,1779427960782619276,151
84.967,1779427960798781785,150
84.982,1779427960814503591,150
84.999,1779427960831328467,151
85.014,1779427960846358740,150
85.030,1779427960862504916,151
85.046,1779427960878387136,150
85.062,1779427960894631019,150
85.078,1779427960910368284,150
85.094,1779427960926355211,150
85.110,1779427960942448305,151
85.126,1779427960958287068,150
85.142,1779427960973976791,151
85.158,1779427960990219215,151
85.189,1779427961021141751,151
85.205,1779427961036880056,150
85.221,1779427961052830526,150
85.251,1779427961082966613,150
85.267,1779427961099012748,150
85.282,1779427961114700722,150
85.299,1779427961130932063,150
85.315,1779427961146871742,150
85.331,1779427961162810545,150
85.346,1779427961178579309,150
85.362,1779427961194616403,150
85.378,1779427961210656121,150
85.394,1779427961226677466,150
85.410,1779427961242404230,151
85.426,1779427961258317075,151
85.457,1779427961289024238,151
85.473,1779427961304895376,150
85.503,1779427961334830215,150
85.519,1779427961351643716,151
85.535,1779427961366839945,150
85.551,1779427961382770582,149
85.567,1779427961399000465,149
85.582,1779427961414675022,150
85.599,1779427961431701145,149
85.614,1779427961446527254,150
85.645,1779427961476943045,149
85.661,1779427961492842474,150
85.691,1779427961523050310,150
85.707,1779427961539144278,150
85.723,1779427961554993249,149
85.739,1779427961570929720,149
85.754,1779427961586747483,149
85.771,1779427961602916992,150
85.787,1779427961618908878,150
85.817,1779427961649130422,150
85.833,1779427961665009726,151
85.848,1779427961680718407,150
85.865,1779427961696880916,150
85.880,1779427961712609139,149
85.896,1779427961728672774,150
85.912,1779427961744650077,149
85.928,1779427961760657129,149
85.944,1779427961776443393,149
85.960,1779427961792437904,150
85.991,1779427961822842029,151
86.007,1779427961838899831,150
86.023,1779427961854968133,149
86.039,1779427961870877478,150
86.054,1779427961886601326,149
86.070,1779427961902660003,149
86.086,1779427961918635848,149
86.102,1779427961934604984,150
86.119,1779427961950927324,151
86.134,1779427961966350467,150
86.165,1779427961996933382,150
86.180,1779427962012701271,149
86.197,1779427962028869613,149
86.213,1779427962044897374,149
86.228,1779427962060664971,148
86.245,1779427962076768856,148
86.260,1779427962092566202,149
86.276,1779427962108468256,149
86.292,1779427962124540058,148
86.308,1779427962140442112,148
86.339,1779427962170825820,148
86.354,1779427962186698416,149
86.371,1779427962202783926,149
86.387,1779427962219002435,149
86.403,1779427962234925780,149
86.418,1779427962250735668,149
86.434,1779427962266633347,149
86.450,1779427962282478818,149
86.466,1779427962298562870,149
86.482,1779427962314392300,149
86.513,1779427962344916298,149
86.529,1779427962360903226,149
86.544,1779427962376744614,149
86.560,1779427962392717834,149
86.576,1779427962408582846,149
86.592,1779427962424520483,149
86.608,1779427962440484661,149
86.624,1779427962456263341,148
86.640,1779427962472267769,149
86.656,1779427962488365821,149
86.687,1779427962519092525,149
86.703,1779427962534843497,149
86.718,1779427962550754009,149
86.735,1779427962566816770,149
86.750,1779427962582574742,149
86.766,1779427962598635752,149
86.782,1779427962614416183,150
86.798,1779427962630611941,151
86.814,1779427962646519245,150
86.830,1779427962662322133,150
86.860,1779427962692762425,151
86.877,1779427962709143389,150
86.907,1779427962739120228,150
86.923,1779427962754839992,151
86.938,1779427962770760421,151
86.955,1779427962786862847,150
86.971,1779427962802797859,150
86.987,1779427962818838161,152
87.002,1779427962834630550,151
87.033,1779427962864777428,151
87.049,1779427962880892104,152
87.064,1779427962896706659,152
87.081,1779427962912773794,152
87.097,1779427962928837429,151
87.112,1779427962944698942,152
87.129,1779427962961267738,152
87.144,1779427962976391635,152
87.160,1779427962992488811,152
87.176,1779427963008455031,151
87.192,1779427963024304585,152
87.208,1779427963040178931,152
87.239,1779427963070862178,152
87.255,1779427963086780565,152
87.270,1779427963102731618,151
87.287,1779427963118873127,151
87.302,1779427963134559350,153
87.319,1779427963151018481,152
87.335,1779427963166887285,152
87.350,1779427963182518967,152
87.366,1779427963198630727,152
87.382,1779427963214359241,152
87.398,1779427963230370377,152
87.414,1779427963246384721,152
87.430,1779427963262459148,152
87.446,1779427963278180371,153
87.477,1779427963308795368,153
87.493,1779427963324799212,153
87.508,1779427963340761640,152
87.539,1779427963370979101,153
87.555,1779427963386970695,152
87.571,1779427963402992040,153
87.587,1779427963418907802,152
87.602,1779427963434555525,152
87.618,1779427963450528745,152
87.635,1779427963466795669,151
87.651,1779427963482768597,151
87.666,1779427963498497487,151
87.682,1779427963514239542,152
87.698,1779427963530380760,152
87.714,1779427963546559310,153
87.730,1779427963562469239,152
87.761,1779427963593238818,152
87.777,1779427963608878375,152
87.807,1779427963638948254,152
87.822,1779427963654759601,152
87.839,1779427963670772195,152
87.855,1779427963686902329,152
87.870,1779427963702735259,152
87.886,1779427963718669104,152
87.902,1779427963734552200,152
